datetime,irradience,irradience_top,power,sun_elevation,sun_azimuth
2022-01-08 09:30:00+00:00,42.48,240.12,23522.0,0.19875241141964048,2.591854231613968
2022-01-08 09:45:00+00:00,72.42,306.91,32576.0,0.21944117422292062,2.6500523076250455
2022-01-08 10:00:00+00:00,74.41,318.36,31895.0,0.2379804027297778,2.709261011426646
2022-01-08 10:15:00+00:00,68.55,349.27,38368.0,0.2542688152838113,2.7694170850616566
2022-01-08 10:30:00+00:00,59.48,366.39,29322.0,0.26821299794167913,2.830435458668185
2022-01-08 10:45:00+00:00,56.22,381.04,33468.0,0.2797294786267814,2.8922099841924793
2022-01-08 11:00:00+00:00,58.05,393.51,43265.0,0.2887467447062296,2.954615021731553
2022-01-08 11:15:00+00:00,68.47,406.49,23973.0,0.29520710383940924,3.0175079381672996
2022-01-08 11:30:00+00:00,76.06,411.09,18428.0,0.29906827766691885,3.080732503422079
2022-01-08 11:45:00+00:00,81.03,413.4,23127.0,0.30030461773395617,3.1441230103413074
2022-01-08 12:00:00+00:00,83.69,413.7,30130.0,0.29890786616070564,3.2075089414306124
2022-01-08 12:15:00+00:00,59.2,407.88,23467.0,0.29488740468643543,3.270719946337095
2022-01-08 12:30:00+00:00,40.5,399.65,22134.0,0.28826997301784474,3.3335907846193664
2022-01-08 12:45:00+00:00,34.76,387.45,18052.0,0.2790988800529383,3.3959659659197334
2022-01-08 13:00:00+00:00,34.76,387.45,24417.0,0.2674327589989758,3.4577038540068346
2022-01-08 13:15:00+00:00,28.35,353.34,18516.0,0.2533439570157482,3.51867998666151
2022-01-08 13:30:00+00:00,28.35,353.34,22730.0,0.23691666337673464,3.5787895189150607
2022-01-08 13:45:00+00:00,17.94,306.11,23249.0,0.21824487975152754,3.6379487780094193
2022-01-08 14:00:00+00:00,17.94,306.11,19948.0,0.19743035267980694,3.6960959215218163
2022-01-08 14:15:00+00:00,17.55,246.59,14823.0,0.17458056165091446,3.7531908253191566
2022-01-08 14:30:00+00:00,17.55,246.59,17468.0,0.14980683126003824,3.8092143655635007
2022-01-08 14:45:00+00:00,12.44,175.78,11454.0,0.12322264281181447,3.8641672097573183
2022-01-09 08:45:00+00:00,5.57,127.66,4254.0,0.1262836917986782,2.421009727432285
2022-01-09 09:00:00+00:00,9.11,197.33,14905.0,0.15284888344178985,2.4760471208565713
2022-01-09 09:15:00+00:00,14.55,244.01,15231.0,0.17759848557512112,2.5321623627113494
2022-01-09 09:30:00+00:00,20.84,272.43,21274.0,0.200418676568455,2.5893556142900027
2022-01-09 09:45:00+00:00,25.65,298.36,23575.0,0.22119781932437066,2.647607097155825
2022-01-09 10:00:00+00:00,29.15,322.1,12524.0,0.2398281751880367,2.7068758990910187
2022-01-09 10:15:00+00:00,29.62,352.92,19701.0,0.25620780048814484,2.767099233137551
2022-01-09 10:30:00+00:00,30.6,369.97,32568.0,0.2702425775322093,2.828192335468203
2022-01-09 10:45:00+00:00,32.79,384.55,32945.0,0.28184830408316863,2.890049170131512
2022-01-09 11:00:00+00:00,36.04,396.95,19378.0,0.2909527298759159,2.9525439935587796
2022-01-09 11:15:00+00:00,44.3,409.81,26877.0,0.29749743914593024,3.015533841658613
2022-01-09 11:30:00+00:00,49.27,414.33,46025.0,0.3014394674466812,3.078861927324461
2022-01-09 11:45:00+00:00,54.14,416.56,52685.0,0.3027525404525449,3.1423617755444293
2022-01-09 12:00:00+00:00,58.92,416.77,55608.0,0.30142785555159834,3.2058619190874538
2022-01-09 12:15:00+00:00,56.09,410.81,44492.0,0.297474348234338,3.269190916840514
2022-01-09 12:30:00+00:00,47.85,402.48,36958.0,0.2909184228317521,3.3321823457199526
2022-01-09 12:45:00+00:00,41.9,392.21,33391.0,0.28180317036810715,3.394679494298837
2022-01-09 13:00:00+00:00,37.95,380.23,53760.0,0.27018712436056574,3.4565395196141733
2022-01-09 13:15:00+00:00,34.75,355.84,44254.0,0.25614264548506466,3.517636815027538
2022-01-09 13:30:00+00:00,36.15,335.24,15675.0,0.23975403999869463,3.5778654931257448
2022-01-09 13:45:00+00:00,38.23,313.17,48113.0,0.22111551672479865,3.6371409699784185
2022-01-09 14:00:00+00:00,40.9,289.81,39491.0,0.20032910397879256,3.6954006412966685
2022-01-09 14:15:00+00:00,41.66,248.66,26487.0,0.1775026211908312,3.7526037776277574
2022-01-09 14:30:00+00:00,55.24,217.18,18615.0,0.1527477748610499,3.8087308041838814
2022-01-09 14:45:00+00:00,58.23,184.81,14769.0,0.12617845509750567,3.863782082111609
2022-01-10 08:45:00+00:00,77.53,176.34,13581.0,0.12781499774097868,2.418357926800975
2022-01-10 09:00:00+00:00,77.53,176.34,19508.0,0.15446551843324133,2.473436450595419
2022-01-10 09:15:00+00:00,125.16,248.03,28845.0,0.17930276239108184,2.5295976908259186
2022-01-10 09:30:00+00:00,142.53,276.42,27608.0,0.20221240088511303,2.586842583568694
2022-01-10 09:45:00+00:00,157.77,302.3,31931.0,0.22308222621949353,2.645152053116696
2022-01-10 10:00:00+00:00,171.14,325.98,38246.0,0.24180386921812294,2.704485785049181
2022-01-10 10:15:00+00:00,183.68,356.72,35725.0,0.25827470335904007,2.7647814508495694
2022-01-10 10:30:00+00:00,197.85,373.71,43888.0,0.2723998875963101,2.8259545722010793
2022-01-10 10:45:00+00:00,215.94,388.21,55402.0,0.28409447193786896,2.887899196490148
2022-01-10 11:00:00+00:00,237.47,400.54,68946.0,0.2932854537023282,2.950489439633572
2022-01-10 11:15:00+00:00,237.13,413.29,64141.0,0.2999136825118023,3.0135819623556843
2022-01-10 11:30:00+00:00,223.09,417.73,51159.0,0.30393550093614363,3.0770193702548436
2022-01-10 11:45:00+00:00,210.99,419.87,58947.0,0.3053240067207954,3.140634365991447
2022-01-10 12:00:00+00:00,200.59,420.0,60660.0,0.3040698556340777,3.2042544762119785
2022-01-10 12:15:00+00:00,182.65,413.91,67897.0,0.3001815452785139,3.267707113237857
2022-01-10 12:30:00+00:00,170.51,405.49,90485.0,0.2936851580163418,3.330824618773475
2022-01-10 12:45:00+00:00,160.5,395.12,94835.0,0.28462358499825935,3.393449013243128
2022-01-10 13:00:00+00:00,152.34,383.05,88160.0,0.2730552819533756,3.4554362074082072
2022-01-10 13:15:00+00:00,151.24,358.52,91966.0,0.2590526480323096,3.5166594195659022
2022-01-10 13:30:00+00:00,141.94,337.82,72708.0,0.24270013355363487,3.577011698880751
